time [s]    Te [K]    Ta [K]    Energ_dens_at    energ_dens_e    n [m^-3]    Etot [m^-2]
 0.1518E-10   1162.901   1076.984       0.609      0.017     0.32265465E+27    13556.140372572
 0.1519E-10   1162.824   1076.994       0.609      0.017     0.32254274E+27    13556.140372546
 0.1520E-10   1162.746   1077.004       0.609      0.017     0.32243096E+27    13556.140372520
 0.1521E-10   1162.669   1077.014       0.609      0.017     0.32231930E+27    13556.140372494
 0.1522E-10   1162.591   1077.023       0.609      0.017     0.32220777E+27    13556.140372472
 0.1523E-10   1162.514   1077.033       0.609      0.017     0.32209636E+27    13556.140372434
 0.1524E-10   1162.437   1077.043       0.609      0.017     0.32198507E+27    13556.140372424
 0.1525E-10   1162.360   1077.053       0.609      0.017     0.32187391E+27    13556.140372393
 0.1526E-10   1162.283   1077.062       0.609      0.017     0.32176287E+27    13556.140372374
 0.1527E-10   1162.207   1077.072       0.609      0.017     0.32165196E+27    13556.140372347
 0.1528E-10   1162.130   1077.082       0.609      0.017     0.32154117E+27    13556.140372324
 0.1529E-10   1162.054   1077.091       0.609      0.017     0.32143050E+27    13556.140372298
 0.1530E-10   1161.978   1077.101       0.609      0.017     0.32131996E+27    13556.140372274
 0.1531E-10   1161.902   1077.111       0.609      0.017     0.32120954E+27    13556.140372248
 0.1532E-10   1161.826   1077.120       0.609      0.017     0.32109924E+27    13556.140372229
 0.1533E-10   1161.750   1077.130       0.609      0.017     0.32098906E+27    13556.140372202
 0.1534E-10   1161.674   1077.139       0.609      0.017     0.32087901E+27    13556.140372186
 0.1535E-10   1161.599   1077.149       0.609      0.017     0.32076908E+27    13556.140372148
 0.1536E-10   1161.523   1077.158       0.609      0.017     0.32065927E+27    13556.140372133
 0.1537E-10   1161.448   1077.168       0.609      0.017     0.32054958E+27    13556.140372109
 0.1538E-10   1161.373   1077.177       0.609      0.017     0.32044001E+27    13556.140372085
 0.1539E-10   1161.298   1077.187       0.609      0.017     0.32033057E+27    13556.140372065
 0.1540E-10   1161.223   1077.196       0.609      0.017     0.32022124E+27    13556.140372036
 0.1541E-10   1161.148   1077.206       0.609      0.017     0.32011203E+27    13556.140372022
 0.1542E-10   1161.073   1077.215       0.609      0.017     0.32000295E+27    13556.140371987
 0.1543E-10   1160.999   1077.225       0.609      0.017     0.31989398E+27    13556.140371969
 0.1544E-10   1160.924   1077.234       0.609      0.017     0.31978514E+27    13556.140371931
 0.1545E-10   1160.850   1077.244       0.609      0.017     0.31967641E+27    13556.140371920
 0.1546E-10   1160.776   1077.253       0.609      0.017     0.31956781E+27    13556.140371907
 0.1547E-10   1160.702   1077.262       0.609      0.017     0.31945932E+27    13556.140371868
 0.1548E-10   1160.628   1077.272       0.609      0.017     0.31935095E+27    13556.140371850
 0.1549E-10   1160.554   1077.281       0.610      0.017     0.31924271E+27    13556.140371821
 0.1550E-10   1160.481   1077.290       0.610      0.017     0.31913458E+27    13556.140371800
 0.1551E-10   1160.407   1077.300       0.610      0.017     0.31902656E+27    13556.140371779
 0.1552E-10   1160.334   1077.309       0.610      0.017     0.31891867E+27    13556.140371755
 0.1553E-10   1160.260   1077.318       0.610      0.017     0.31881089E+27    13556.140371740
 0.1554E-10   1160.187   1077.328       0.610      0.017     0.31870324E+27    13556.140371711
 0.1555E-10   1160.114   1077.337       0.610      0.017     0.31859570E+27    13556.140371683
 0.1556E-10   1160.041   1077.346       0.610      0.017     0.31848827E+27    13556.140371663
 0.1557E-10   1159.969   1077.355       0.610      0.017     0.31838097E+27    13556.140371635
 0.1558E-10   1159.896   1077.365       0.610      0.017     0.31827378E+27    13556.140371619
 0.1559E-10   1159.823   1077.374       0.610      0.017     0.31816671E+27    13556.140371601
 0.1560E-10   1159.751   1077.383       0.610      0.017     0.31805975E+27    13556.140371575
 0.1561E-10   1159.679   1077.392       0.610      0.017     0.31795291E+27    13556.140371549
 0.1562E-10   1159.607   1077.401       0.610      0.017     0.31784619E+27    13556.140371529
 0.1563E-10   1159.535   1077.411       0.610      0.017     0.31773958E+27    13556.140371501
 0.1564E-10   1159.463   1077.420       0.610      0.017     0.31763309E+27    13556.140371476
 0.1565E-10   1159.391   1077.429       0.610      0.017     0.31752671E+27    13556.140371461
 0.1566E-10   1159.319   1077.438       0.610      0.017     0.31742045E+27    13556.140371441
 0.1567E-10   1159.248   1077.447       0.610      0.017     0.31731430E+27    13556.140371417
 0.1568E-10   1159.176   1077.456       0.610      0.017     0.31720827E+27    13556.140371382
 0.1569E-10   1159.105   1077.465       0.610      0.017     0.31710235E+27    13556.140371364
 0.1570E-10   1159.034   1077.474       0.610      0.017     0.31699655E+27    13556.140371336
 0.1571E-10   1158.963   1077.483       0.610      0.017     0.31689086E+27    13556.140371327
 0.1572E-10   1158.892   1077.492       0.610      0.017     0.31678529E+27    13556.140371308
 0.1573E-10   1158.821   1077.501       0.610      0.017     0.31667982E+27    13556.140371276
 0.1574E-10   1158.750   1077.510       0.610      0.017     0.31657448E+27    13556.140371262
 0.1575E-10   1158.680   1077.519       0.610      0.017     0.31646924E+27    13556.140371227
 0.1576E-10   1158.609   1077.528       0.610      0.017     0.31636412E+27    13556.140371211
 0.1577E-10   1158.539   1077.537       0.610      0.017     0.31625911E+27    13556.140371186
 0.1578E-10   1158.469   1077.546       0.610      0.017     0.31615422E+27    13556.140371164
 0.1579E-10   1158.398   1077.555       0.610      0.017     0.31604944E+27    13556.140371152
 0.1580E-10   1158.328   1077.564       0.610      0.017     0.31594477E+27    13556.140371121
 0.1581E-10   1158.259   1077.573       0.610      0.017     0.31584021E+27    13556.140371093
 0.1582E-10   1158.189   1077.582       0.610      0.017     0.31573576E+27    13556.140371082
 0.1583E-10   1158.119   1077.591       0.610      0.017     0.31563143E+27    13556.140371051
 0.1584E-10   1158.050   1077.600       0.610      0.017     0.31552720E+27    13556.140371040
 0.1585E-10   1157.980   1077.608       0.610      0.017     0.31542309E+27    13556.140371022
 0.1586E-10   1157.911   1077.617       0.610      0.017     0.31531909E+27    13556.140370987
 0.1587E-10   1157.842   1077.626       0.610      0.017     0.31521520E+27    13556.140370969
 0.1588E-10   1157.773   1077.635       0.610      0.017     0.31511143E+27    13556.140370941
 0.1589E-10   1157.704   1077.644       0.610      0.017     0.31500776E+27    13556.140370925
 0.1590E-10   1157.635   1077.653       0.610      0.017     0.31490420E+27    13556.140370902
 0.1591E-10   1157.566   1077.661       0.610      0.017     0.31480075E+27    13556.140370877
 0.1592E-10   1157.497   1077.670       0.610      0.017     0.31469742E+27    13556.140370870
 0.1593E-10   1157.429   1077.679       0.610      0.017     0.31459419E+27    13556.140370831
 0.1594E-10   1157.361   1077.688       0.610      0.017     0.31449107E+27    13556.140370819
 0.1595E-10   1157.292   1077.696       0.610      0.017     0.31438806E+27    13556.140370787
 0.1596E-10   1157.224   1077.705       0.610      0.017     0.31428516E+27    13556.140370774
 0.1597E-10   1157.156   1077.714       0.610      0.017     0.31418237E+27    13556.140370759
 0.1598E-10   1157.088   1077.722       0.610      0.017     0.31407969E+27    13556.140370734
 0.1599E-10   1157.020   1077.731       0.610      0.017     0.31397712E+27    13556.140370707
 0.1600E-10   1156.953   1077.740       0.610      0.017     0.31387465E+27    13556.140370681
 0.1601E-10   1156.885   1077.748       0.610      0.017     0.31377230E+27    13556.140370673
 0.1602E-10   1156.817   1077.757       0.610      0.017     0.31367005E+27    13556.140370649
 0.1603E-10   1156.750   1077.766       0.610      0.017     0.31356791E+27    13556.140370627
 0.1604E-10   1156.683   1077.774       0.610      0.017     0.31346588E+27    13556.140370600
 0.1605E-10   1156.616   1077.783       0.610      0.017     0.31336395E+27    13556.140370578
 0.1606E-10   1156.549   1077.791       0.610      0.017     0.31326214E+27    13556.140370563
 0.1607E-10   1156.482   1077.800       0.610      0.017     0.31316043E+27    13556.140370542
 0.1608E-10   1156.415   1077.808       0.610      0.017     0.31305882E+27    13556.140370521
 0.1609E-10   1156.348   1077.817       0.610      0.017     0.31295733E+27    13556.140370491
 0.1610E-10   1156.281   1077.825       0.610      0.017     0.31285594E+27    13556.140370476
 0.1611E-10   1156.215   1077.834       0.610      0.017     0.31275465E+27    13556.140370463
 0.1612E-10   1156.148   1077.842       0.610      0.017     0.31265347E+27    13556.140370430
 0.1613E-10   1156.082   1077.851       0.610      0.017     0.31255240E+27    13556.140370418
 0.1614E-10   1156.016   1077.859       0.610      0.017     0.31245144E+27    13556.140370392
 0.1615E-10   1155.950   1077.868       0.610      0.017     0.31235058E+27    13556.140370377
 0.1616E-10   1155.884   1077.876       0.610      0.017     0.31224982E+27    13556.140370346
 0.1617E-10   1155.818   1077.885       0.610      0.017     0.31214917E+27    13556.140370331
 0.1618E-10   1155.752   1077.893       0.610      0.017     0.31204863E+27    13556.140370323
 0.1619E-10   1155.687   1077.902       0.610      0.017     0.31194819E+27    13556.140370282
 0.1620E-10   1155.621   1077.910       0.610      0.017     0.31184786E+27    13556.140370273
 0.1621E-10   1155.556   1077.918       0.610      0.017     0.31174763E+27    13556.140370249
 0.1622E-10   1155.490   1077.927       0.610      0.017     0.31164750E+27    13556.140370220
 0.1623E-10   1155.425   1077.935       0.610      0.017     0.31154748E+27    13556.140370216
 0.1624E-10   1155.360   1077.943       0.610      0.017     0.31144756E+27    13556.140370186
 0.1625E-10   1155.295   1077.952       0.610      0.017     0.31134775E+27    13556.140370172
 0.1626E-10   1155.230   1077.960       0.610      0.017     0.31124804E+27    13556.140370143
 0.1627E-10   1155.165   1077.968       0.610      0.017     0.31114843E+27    13556.140370113
 0.1628E-10   1155.101   1077.977       0.610      0.017     0.31104893E+27    13556.140370108
 0.1629E-10   1155.036   1077.985       0.610      0.017     0.31094953E+27    13556.140370084
 0.1630E-10   1154.971   1077.993       0.610      0.017     0.31085023E+27    13556.140370075
 0.1631E-10   1154.907   1078.002       0.610      0.017     0.31075104E+27    13556.140370044
 0.1632E-10   1154.843   1078.010       0.610      0.017     0.31065195E+27    13556.140370011
 0.1633E-10   1154.779   1078.018       0.610      0.017     0.31055296E+27    13556.140369998
 0.1634E-10   1154.714   1078.026       0.610      0.017     0.31045407E+27    13556.140369989
 0.1635E-10   1154.650   1078.034       0.610      0.017     0.31035529E+27    13556.140369972
 0.1636E-10   1154.587   1078.043       0.610      0.016     0.31025661E+27    13556.140369941
 0.1637E-10   1154.523   1078.051       0.610      0.016     0.31015802E+27    13556.140369920
 0.1638E-10   1154.459   1078.059       0.610      0.016     0.31005955E+27    13556.140369901
 0.1639E-10   1154.396   1078.067       0.610      0.016     0.30996117E+27    13556.140369886
 0.1640E-10   1154.332   1078.075       0.610      0.016     0.30986289E+27    13556.140369851
 0.1641E-10   1154.269   1078.083       0.610      0.016     0.30976471E+27    13556.140369848
 0.1642E-10   1154.205   1078.092       0.610      0.016     0.30966664E+27    13556.140369816
 0.1643E-10   1154.142   1078.100       0.610      0.016     0.30956866E+27    13556.140369801
 0.1644E-10   1154.079   1078.108       0.610      0.016     0.30947079E+27    13556.140369782
 0.1645E-10   1154.016   1078.116       0.610      0.016     0.30937302E+27    13556.140369760
 0.1646E-10   1153.953   1078.124       0.610      0.016     0.30927534E+27    13556.140369746
 0.1647E-10   1153.891   1078.132       0.610      0.016     0.30917777E+27    13556.140369724
 0.1648E-10   1153.828   1078.140       0.610      0.016     0.30908030E+27    13556.140369706
 0.1649E-10   1153.765   1078.148       0.610      0.016     0.30898292E+27    13556.140369678
 0.1650E-10   1153.703   1078.156       0.610      0.016     0.30888565E+27    13556.140369664
 0.1651E-10   1153.640   1078.164       0.610      0.016     0.30878847E+27    13556.140369646
 0.1652E-10   1153.578   1078.172       0.610      0.016     0.30869140E+27    13556.140369624
 0.1653E-10   1153.516   1078.180       0.610      0.016     0.30859442E+27    13556.140369605
 0.1654E-10   1153.454   1078.188       0.610      0.016     0.30849754E+27    13556.140369591
 0.1655E-10   1153.392   1078.196       0.610      0.016     0.30840076E+27    13556.140369564
 0.1656E-10   1153.330   1078.204       0.610      0.016     0.30830408E+27    13556.140369548
 0.1657E-10   1153.268   1078.212       0.610      0.016     0.30820750E+27    13556.140369529
 0.1658E-10   1153.207   1078.220       0.610      0.016     0.30811102E+27    13556.140369508
 0.1659E-10   1153.145   1078.228       0.610      0.016     0.30801463E+27    13556.140369485
 0.1660E-10   1153.083   1078.236       0.610      0.016     0.30791834E+27    13556.140369470
 0.1661E-10   1153.022   1078.244       0.610      0.016     0.30782215E+27    13556.140369451
 0.1662E-10   1152.961   1078.252       0.610      0.016     0.30772606E+27    13556.140369431
 0.1663E-10   1152.900   1078.259       0.610      0.016     0.30763006E+27    13556.140369409
 0.1664E-10   1152.838   1078.267       0.610      0.016     0.30753416E+27    13556.140369376
 0.1665E-10   1152.777   1078.275       0.610      0.016     0.30743836E+27    13556.140369383
 0.1666E-10   1152.716   1078.283       0.610      0.016     0.30734266E+27    13556.140369355
 0.1667E-10   1152.656   1078.291       0.610      0.016     0.30724705E+27    13556.140369335
 0.1668E-10   1152.595   1078.299       0.610      0.016     0.30715154E+27    13556.140369318
 0.1669E-10   1152.534   1078.307       0.610      0.016     0.30705612E+27    13556.140369283
 0.1670E-10   1152.474   1078.314       0.610      0.016     0.30696080E+27    13556.140369284
 0.1671E-10   1152.413   1078.322       0.610      0.016     0.30686558E+27    13556.140369254
 0.1672E-10   1152.353   1078.330       0.610      0.016     0.30677045E+27    13556.140369250
 0.1673E-10   1152.293   1078.338       0.610      0.016     0.30667542E+27    13556.140369211
 0.1674E-10   1152.232   1078.345       0.610      0.016     0.30658048E+27    13556.140369200
 0.1675E-10   1152.172   1078.353       0.610      0.016     0.30648564E+27    13556.140369178
 0.1676E-10   1152.112   1078.361       0.610      0.016     0.30639090E+27    13556.140369175
 0.1677E-10   1152.053   1078.369       0.610      0.016     0.30629625E+27    13556.140369137
 0.1678E-10   1151.993   1078.376       0.610      0.016     0.30620169E+27    13556.140369125
 0.1679E-10   1151.933   1078.384       0.610      0.016     0.30610723E+27    13556.140369103
 0.1680E-10   1151.873   1078.392       0.610      0.016     0.30601287E+27    13556.140369086
 0.1681E-10   1151.814   1078.399       0.610      0.016     0.30591860E+27    13556.140369070
 0.1682E-10   1151.754   1078.407       0.610      0.016     0.30582442E+27    13556.140369055
 0.1683E-10   1151.695   1078.415       0.610      0.016     0.30573034E+27    13556.140369028
 0.1684E-10   1151.636   1078.422       0.610      0.016     0.30563635E+27    13556.140369018
 0.1685E-10   1151.577   1078.430       0.610      0.016     0.30554245E+27    13556.140368996
 0.1686E-10   1151.518   1078.437       0.610      0.016     0.30544865E+27    13556.140368973
 0.1687E-10   1151.459   1078.445       0.610      0.016     0.30535494E+27    13556.140368957
 0.1688E-10   1151.400   1078.453       0.610      0.016     0.30526133E+27    13556.140368936
 0.1689E-10   1151.341   1078.460       0.610      0.016     0.30516781E+27    13556.140368920
 0.1690E-10   1151.282   1078.468       0.610      0.016     0.30507438E+27    13556.140368901
 0.1691E-10   1151.224   1078.475       0.610      0.016     0.30498104E+27    13556.140368883
 0.1692E-10   1151.165   1078.483       0.610      0.016     0.30488780E+27    13556.140368869
 0.1693E-10   1151.107   1078.490       0.610      0.016     0.30479465E+27    13556.140368845
 0.1694E-10   1151.048   1078.498       0.610      0.016     0.30470159E+27    13556.140368831
 0.1695E-10   1150.990   1078.506       0.610      0.016     0.30460863E+27    13556.140368814
 0.1696E-10   1150.932   1078.513       0.610      0.016     0.30451575E+27    13556.140368793
 0.1697E-10   1150.874   1078.521       0.610      0.016     0.30442297E+27    13556.140368770
 0.1698E-10   1150.816   1078.528       0.610      0.016     0.30433028E+27    13556.140368747
 0.1699E-10   1150.758   1078.535       0.610      0.016     0.30423768E+27    13556.140368742
 0.1700E-10   1150.700   1078.543       0.610      0.016     0.30414518E+27    13556.140368709
 0.1701E-10   1150.642   1078.550       0.610      0.016     0.30405276E+27    13556.140368706
 0.1702E-10   1150.585   1078.558       0.610      0.016     0.30396044E+27    13556.140368681
 0.1703E-10   1150.527   1078.565       0.610      0.016     0.30386821E+27    13556.140368662
 0.1704E-10   1150.470   1078.573       0.610      0.016     0.30377607E+27    13556.140368635
 0.1705E-10   1150.412   1078.580       0.610      0.016     0.30368401E+27    13556.140368635
 0.1706E-10   1150.355   1078.587       0.610      0.016     0.30359205E+27    13556.140368612
 0.1707E-10   1150.298   1078.595       0.610      0.016     0.30350018E+27    13556.140368596
 0.1708E-10   1150.241   1078.602       0.610      0.016     0.30340841E+27    13556.140368566
 0.1709E-10   1150.184   1078.610       0.610      0.016     0.30331672E+27    13556.140368560
 0.1710E-10   1150.127   1078.617       0.610      0.016     0.30322512E+27    13556.140368535
 0.1711E-10   1150.070   1078.624       0.610      0.016     0.30313361E+27    13556.140368526
 0.1712E-10   1150.013   1078.632       0.610      0.016     0.30304219E+27    13556.140368495
 0.1713E-10   1149.957   1078.639       0.610      0.016     0.30295086E+27    13556.140368488
 0.1714E-10   1149.900   1078.646       0.610      0.016     0.30285962E+27    13556.140368453
 0.1715E-10   1149.843   1078.654       0.610      0.016     0.30276847E+27    13556.140368448
 0.1716E-10   1149.787   1078.661       0.610      0.016     0.30267741E+27    13556.140368439
 0.1717E-10   1149.731   1078.668       0.610      0.016     0.30258643E+27    13556.140368417
 0.1718E-10   1149.674   1078.675       0.610      0.016     0.30249555E+27    13556.140368386
 0.1719E-10   1149.618   1078.683       0.610      0.016     0.30240475E+27    13556.140368380
 0.1720E-10   1149.562   1078.690       0.610      0.016     0.30231405E+27    13556.140368369
 0.1721E-10   1149.506   1078.697       0.610      0.016     0.30222343E+27    13556.140368339
 0.1722E-10   1149.450   1078.704       0.610      0.016     0.30213290E+27    13556.140368326
 0.1723E-10   1149.394   1078.712       0.610      0.016     0.30204246E+27    13556.140368307
 0.1724E-10   1149.339   1078.719       0.610      0.016     0.30195210E+27    13556.140368292
 0.1725E-10   1149.283   1078.726       0.610      0.016     0.30186184E+27    13556.140368266
 0.1726E-10   1149.227   1078.733       0.610      0.016     0.30177166E+27    13556.140368256
 0.1727E-10   1149.172   1078.740       0.610      0.016     0.30168157E+27    13556.140368233
 0.1728E-10   1149.116   1078.747       0.610      0.016     0.30159157E+27    13556.140368222
 0.1729E-10   1149.061   1078.755       0.610      0.016     0.30150165E+27    13556.140368207
 0.1730E-10   1149.006   1078.762       0.610      0.016     0.30141182E+27    13556.140368181
 0.1731E-10   1148.951   1078.769       0.610      0.016     0.30132208E+27    13556.140368168
 0.1732E-10   1148.896   1078.776       0.610      0.016     0.30123243E+27    13556.140368143
 0.1733E-10   1148.841   1078.783       0.610      0.016     0.30114286E+27    13556.140368138
 0.1734E-10   1148.786   1078.790       0.610      0.016     0.30105338E+27    13556.140368125
 0.1735E-10   1148.731   1078.797       0.610      0.016     0.30096399E+27    13556.140368088
 0.1736E-10   1148.676   1078.804       0.610      0.016     0.30087468E+27    13556.140368078
 0.1737E-10   1148.621   1078.811       0.610      0.016     0.30078545E+27    13556.140368065
 0.1738E-10   1148.567   1078.819       0.610      0.016     0.30069632E+27    13556.140368051
 0.1739E-10   1148.512   1078.826       0.610      0.016     0.30060727E+27    13556.140368030
 0.1740E-10   1148.458   1078.833       0.610      0.016     0.30051830E+27    13556.140368005
 0.1741E-10   1148.403   1078.840       0.610      0.016     0.30042943E+27    13556.140367993
 0.1742E-10   1148.349   1078.847       0.610      0.016     0.30034063E+27    13556.140367977
 0.1743E-10   1148.295   1078.854       0.610      0.016     0.30025193E+27    13556.140367962
 0.1744E-10   1148.241   1078.861       0.610      0.016     0.30016330E+27    13556.140367946
 0.1745E-10   1148.187   1078.868       0.610      0.016     0.30007477E+27    13556.140367925
 0.1746E-10   1148.133   1078.875       0.610      0.016     0.29998631E+27    13556.140367900
 0.1747E-10   1148.079   1078.882       0.610      0.016     0.29989795E+27    13556.140367897
 0.1748E-10   1148.025   1078.889       0.610      0.016     0.29980966E+27    13556.140367884
 0.1749E-10   1147.971   1078.895       0.610      0.016     0.29972147E+27    13556.140367847
 0.1750E-10   1147.918   1078.902       0.610      0.016     0.29963335E+27    13556.140367845
 0.1751E-10   1147.864   1078.909       0.610      0.016     0.29954532E+27    13556.140367825
 0.1752E-10   1147.811   1078.916       0.611      0.016     0.29945738E+27    13556.140367808
 0.1753E-10   1147.757   1078.923       0.611      0.016     0.29936952E+27    13556.140367790
 0.1754E-10   1147.704   1078.930       0.611      0.016     0.29928174E+27    13556.140367774
 0.1755E-10   1147.651   1078.937       0.611      0.016     0.29919404E+27    13556.140367765
 0.1756E-10   1147.597   1078.944       0.611      0.016     0.29910643E+27    13556.140367737
 0.1757E-10   1147.544   1078.951       0.611      0.016     0.29901891E+27    13556.140367725
 0.1758E-10   1147.491   1078.958       0.611      0.016     0.29893147E+27    13556.140367710
 0.1759E-10   1147.438   1078.964       0.611      0.016     0.29884411E+27    13556.140367689
 0.1760E-10   1147.386   1078.971       0.611      0.016     0.29875683E+27    13556.140367679
 0.1761E-10   1147.333   1078.978       0.611      0.016     0.29866963E+27    13556.140367658
 0.1762E-10   1147.280   1078.985       0.611      0.016     0.29858252E+27    13556.140367639
 0.1763E-10   1147.227   1078.992       0.611      0.016     0.29849550E+27    13556.140367617
 0.1764E-10   1147.175   1078.999       0.611      0.016     0.29840855E+27    13556.140367618
 0.1765E-10   1147.122   1079.005       0.611      0.016     0.29832169E+27    13556.140367601
 0.1766E-10   1147.070   1079.012       0.611      0.016     0.29823491E+27    13556.140367565
 0.1767E-10   1147.018   1079.019       0.611      0.016     0.29814821E+27    13556.140367557
 0.1768E-10   1146.965   1079.026       0.611      0.016     0.29806159E+27    13556.140367543
 0.1769E-10   1146.913   1079.032       0.611      0.016     0.29797506E+27    13556.140367530
 0.1770E-10   1146.861   1079.039       0.611      0.016     0.29788860E+27    13556.140367512
 0.1771E-10   1146.809   1079.046       0.611      0.016     0.29780223E+27    13556.140367486
 0.1772E-10   1146.757   1079.053       0.611      0.016     0.29771594E+27    13556.140367476
 0.1773E-10   1146.705   1079.059       0.611      0.016     0.29762973E+27    13556.140367462
 0.1774E-10   1146.653   1079.066       0.611      0.016     0.29754361E+27    13556.140367446
 0.1775E-10   1146.602   1079.073       0.611      0.016     0.29745756E+27    13556.140367433
 0.1776E-10   1146.550   1079.079       0.611      0.016     0.29737160E+27    13556.140367407
 0.1777E-10   1146.498   1079.086       0.611      0.016     0.29728571E+27    13556.140367395
 0.1778E-10   1146.447   1079.093       0.611      0.016     0.29719991E+27    13556.140367386
 0.1779E-10   1146.396   1079.099       0.611      0.016     0.29711419E+27    13556.140367363
 0.1780E-10   1146.344   1079.106       0.611      0.016     0.29702855E+27    13556.140367348
 0.1781E-10   1146.293   1079.113       0.611      0.016     0.29694299E+27    13556.140367331
 0.1782E-10   1146.242   1079.119       0.611      0.016     0.29685751E+27    13556.140367319
 0.1783E-10   1146.191   1079.126       0.611      0.016     0.29677210E+27    13556.140367290
 0.1784E-10   1146.139   1079.132       0.611      0.016     0.29668678E+27    13556.140367289
 0.1785E-10   1146.088   1079.139       0.611      0.016     0.29660154E+27    13556.140367268
 0.1786E-10   1146.038   1079.146       0.611      0.016     0.29651638E+27    13556.140367256
 0.1787E-10   1145.987   1079.152       0.611      0.016     0.29643130E+27    13556.140367233
 0.1788E-10   1145.936   1079.159       0.611      0.016     0.29634630E+27    13556.140367211
 0.1789E-10   1145.885   1079.165       0.611      0.016     0.29626138E+27    13556.140367211
 0.1790E-10   1145.835   1079.172       0.611      0.016     0.29617653E+27    13556.140367184
 0.1791E-10   1145.784   1079.178       0.611      0.016     0.29609177E+27    13556.140367170
 0.1792E-10   1145.734   1079.185       0.611      0.016     0.29600708E+27    13556.140367148
 0.1793E-10   1145.683   1079.191       0.611      0.016     0.29592248E+27    13556.140367144
 0.1794E-10   1145.633   1079.198       0.611      0.016     0.29583795E+27    13556.140367121
 0.1795E-10   1145.583   1079.205       0.611      0.016     0.29575350E+27    13556.140367110
 0.1796E-10   1145.532   1079.211       0.611      0.016     0.29566913E+27    13556.140367093
 0.1797E-10   1145.482   1079.217       0.611      0.016     0.29558484E+27    13556.140367077
 0.1798E-10   1145.432   1079.224       0.611      0.016     0.29550063E+27    13556.140367055
 0.1799E-10   1145.382   1079.230       0.611      0.016     0.29541649E+27    13556.140367050
 0.1800E-10   1145.332   1079.237       0.611      0.016     0.29533244E+27    13556.140367030
 0.1801E-10   1145.282   1079.243       0.611      0.016     0.29524846E+27    13556.140367019
 0.1802E-10   1145.233   1079.250       0.611      0.016     0.29516456E+27    13556.140366994
 0.1803E-10   1145.183   1079.256       0.611      0.016     0.29508073E+27    13556.140366986
 0.1804E-10   1145.133   1079.263       0.611      0.016     0.29499699E+27    13556.140366971
 0.1805E-10   1145.084   1079.269       0.611      0.016     0.29491332E+27    13556.140366948
 0.1806E-10   1145.034   1079.275       0.611      0.016     0.29482973E+27    13556.140366942
 0.1807E-10   1144.985   1079.282       0.611      0.016     0.29474621E+27    13556.140366922
 0.1808E-10   1144.935   1079.288       0.611      0.016     0.29466278E+27    13556.140366898
 0.1809E-10   1144.886   1079.295       0.611      0.016     0.29457942E+27    13556.140366895
 0.1810E-10   1144.837   1079.301       0.611      0.016     0.29449614E+27    13556.140366881
 0.1811E-10   1144.788   1079.307       0.611      0.016     0.29441293E+27    13556.140366861
 0.1812E-10   1144.739   1079.314       0.611      0.016     0.29432980E+27    13556.140366838
 0.1813E-10   1144.690   1079.320       0.611      0.016     0.29424675E+27    13556.140366835
 0.1814E-10   1144.641   1079.326       0.611      0.015     0.29416377E+27    13556.140366814
 0.1815E-10   1144.592   1079.333       0.611      0.015     0.29408087E+27    13556.140366801
 0.1816E-10   1144.543   1079.339       0.611      0.015     0.29399805E+27    13556.140366778
 0.1817E-10   1144.494   1079.345       0.611      0.015     0.29391530E+27    13556.140366763
 0.1818E-10   1144.446   1079.352       0.611      0.015     0.29383263E+27    13556.140366761
 0.1819E-10   1144.397   1079.358       0.611      0.015     0.29375003E+27    13556.140366740
 0.1820E-10   1144.349   1079.364       0.611      0.015     0.29366751E+27    13556.140366718
 0.1821E-10   1144.300   1079.370       0.611      0.015     0.29358507E+27    13556.140366708
 0.1822E-10   1144.252   1079.377       0.611      0.015     0.29350270E+27    13556.140366691
 0.1823E-10   1144.203   1079.383       0.611      0.015     0.29342041E+27    13556.140366683
 0.1824E-10   1144.155   1079.389       0.611      0.015     0.29333819E+27    13556.140366655
 0.1825E-10   1144.107   1079.395       0.611      0.015     0.29325604E+27    13556.140366649
 0.1826E-10   1144.059   1079.402       0.611      0.015     0.29317398E+27    13556.140366634
 0.1827E-10   1144.011   1079.408       0.611      0.015     0.29309198E+27    13556.140366615
 0.1828E-10   1143.963   1079.414       0.611      0.015     0.29301006E+27    13556.140366603
 0.1829E-10   1143.915   1079.420       0.611      0.015     0.29292822E+27    13556.140366579
 0.1830E-10   1143.867   1079.426       0.611      0.015     0.29284645E+27    13556.140366574
 0.1831E-10   1143.819   1079.433       0.611      0.015     0.29276476E+27    13556.140366553
 0.1832E-10   1143.771   1079.439       0.611      0.015     0.29268314E+27    13556.140366539
 0.1833E-10   1143.724   1079.445       0.611      0.015     0.29260159E+27    13556.140366519
 0.1834E-10   1143.676   1079.451       0.611      0.015     0.29252012E+27    13556.140366513
 0.1835E-10   1143.629   1079.457       0.611      0.015     0.29243872E+27    13556.140366498
 0.1836E-10   1143.581   1079.463       0.611      0.015     0.29235740E+27    13556.140366474
 0.1837E-10   1143.534   1079.469       0.611      0.015     0.29227615E+27    13556.140366460
 0.1838E-10   1143.486   1079.476       0.611      0.015     0.29219497E+27    13556.140366461
 0.1839E-10   1143.439   1079.482       0.611      0.015     0.29211387E+27    13556.140366436
 0.1840E-10   1143.392   1079.488       0.611      0.015     0.29203284E+27    13556.140366410
 0.1841E-10   1143.345   1079.494       0.611      0.015     0.29195188E+27    13556.140366403
